pt_code,brand,mfg_code,name,series,famiglia_catalogo,current_btu,proposed_btu,current_kw,catalog_kw,model_capacity_class,issue_type,evidence,confidence,auto_correctable
50370672,FERROLI,2CP0045F,UI COMM CASS 4 VIE GIADA-C IDU 30,GIADA-C COMMERCIALE (CASSETTA / CANALIZZATO / SOFFITTO),GIADA-C COMMERCIALE (CASSETTA / CANALIZZATO / SOFFITTO),28000,28000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50370672"",""model"":""U.I. 2CP0045F - 30"",""mpn"":""2CP0045F"",""catalog_family"":""GIADA-C CASSETTA 90X90"",""page"":595,""confidence"":1.0}]",0.9,False
50370702,FERROLI,2CP0046F,UI COMM CASS 4 VIE GIADA-C IDU 36,GIADA-C COMMERCIALE (CASSETTA / CANALIZZATO / SOFFITTO),GIADA-C COMMERCIALE (CASSETTA / CANALIZZATO / SOFFITTO),36000,36000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50370702"",""model"":""U.I. 2CP0046F - 36"",""mpn"":""2CP0046F"",""catalog_family"":""GIADA-C CASSETTA 90X90"",""page"":595,""confidence"":1.0}]",0.9,False
50370771,FERROLI,2CP0048F,UI COMM CASS 4 VIE GIADA-C IDU 48,GIADA-C COMMERCIALE (CASSETTA / CANALIZZATO / SOFFITTO),GIADA-C COMMERCIALE (CASSETTA / CANALIZZATO / SOFFITTO),42000,42000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50370771"",""model"":""U.I. 2CP0048F - 48"",""mpn"":""2CP0048F"",""catalog_family"":""GIADA-C CASSETTA 90X90"",""page"":595,""confidence"":1.0}]",0.9,False
50370818,FERROLI,2CP0049F,UI COMM CASS 4 VIE GIADA-C IDU 55,GIADA-C COMMERCIALE (CASSETTA / CANALIZZATO / SOFFITTO),GIADA-C COMMERCIALE (CASSETTA / CANALIZZATO / SOFFITTO),60000,60000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50370818"",""model"":""U.I. 2CP0049F - 55"",""mpn"":""2CP0049F"",""catalog_family"":""GIADA-C CASSETTA 90X90"",""page"":595,""confidence"":1.0}]",0.9,False
50198641,HISENSE,ACT52UR4RCC8,UI COMM CASS 52 ACT52UR4RCC8,MULTI SPLIT 2AMW / 3AMW / 4AMW / 5AMW,MULTI SPLIT 2AMW / 3AMW / 4AMW / 5AMW,18000,18000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50198641"",""model"":""ACT52UR4RCC8"",""mpn"":""ACT52UR4RCC8"",""catalog_family"":""CASSETTA 60X60"",""page"":549,""confidence"":1.0}]",0.9,False
50282999,KOSAMI,,UI COMM CASSETTA 12000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),12000,12000,,,,OK,[],0.65,False
50453825,KOSAMI,UIKOCAS12,UI COMM CASSETTA 12000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),12000,12000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453825"",""model"":""U.I. CASSETTA 12000"",""mpn"":""UIKOCAS12"",""catalog_family"":""CASSETTA 60X60"",""page"":555,""confidence"":1.0}]",0.9,False
50283002,KOSAMI,,UI COMM CASSETTA 18000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),18000,18000,,,,OK,[],0.65,False
50453832,KOSAMI,UIKOCAS18,UI COMM CASSETTA 18000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),18000,18000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453832"",""model"":""U.I. CASSETTA 18000"",""mpn"":""UIKOCAS18"",""catalog_family"":""CASSETTA 60X60"",""page"":555,""confidence"":1.0}]",0.9,False
50283019,KOSAMI,,UI COMM CASSETTA 24000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),24000,24000,,,,OK,[],0.65,False
50453849,KOSAMI,UIKOCAS24,UI COMM CASSETTA 24000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),24000,24000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453849"",""model"":""U.I. CASSETTA 24000"",""mpn"":""UIKOCAS24"",""catalog_family"":""CASSETTA 90X90"",""page"":555,""confidence"":1.0}]",0.9,False
50453856,KOSAMI,UIKOCAS36,UI COMM CASSETTA 36000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),36000,36000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453856"",""model"":""U.I. CASSETTA 36000"",""mpn"":""UIKOCAS36"",""catalog_family"":""CASSETTA 90X90"",""page"":555,""confidence"":1.0}]",0.9,False
50453863,KOSAMI,UIKOCAS48,UI COMM CASSETTA 48000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),48000,48000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453863"",""model"":""U.I. CASSETTA 48000"",""mpn"":""UIKOCAS48"",""catalog_family"":""CASSETTA 90X90"",""page"":555,""confidence"":1.0}]",0.9,False
50453870,KOSAMI,UIKOCAS60,UI COMM CASSETTA 60000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),60000,60000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453870"",""model"":""U.I. CASSETTA 60000"",""mpn"":""UIKOCAS60"",""catalog_family"":""CASSETTA 90X90"",""page"":555,""confidence"":1.0}]",0.9,False
50453818,KOSAMI,UIKOCAS09,UI COMM CASSETTA 9000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),9000,9000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453818"",""model"":""U.I. CASSETTA 9000"",""mpn"":""UIKOCAS09"",""catalog_family"":""CASSETTA 60X60"",""page"":555,""confidence"":1.0}]",0.9,False
50119363,MITSUBISHI,PLA-M100EA2,UI COMM CASSETTA PLA-M100EA2,PLA-M EA2 CASSETTA 90x90,PLA-M EA2 CASSETTA 90x90,36000,36000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50119363"",""model"":""U.I. PLA-M100EA2"",""mpn"":""PLA-M100EA2"",""catalog_family"":""PLA-M EA2 CASSETTA 90X90"",""page"":500,""confidence"":1.0}]",0.9,False
50119370,MITSUBISHI,PLA-M125EA2,UI COMM CASSETTA PLA-M125EA2,PLA-M EA2 CASSETTA 90x90,PLA-M EA2 CASSETTA 90x90,42000,42000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50119370"",""model"":""U.I. PLA-M125EA2"",""mpn"":""PLA-M125EA2"",""catalog_family"":""PLA-M EA2 CASSETTA 90X90"",""page"":500,""confidence"":1.0}]",0.9,False
50119387,MITSUBISHI,PLA-M140EA2,UI COMM CASSETTA PLA-M140EA2,PLA-M EA2 CASSETTA 90x90,PLA-M EA2 CASSETTA 90x90,48000,48000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50119387"",""model"":""U.I. PLA-M140EA2"",""mpn"":""PLA-M140EA2"",""catalog_family"":""PLA-M EA2 CASSETTA 90X90"",""page"":500,""confidence"":1.0}]",0.9,False
50119325,MITSUBISHI,PLA-M35EA2,UI COMM CASSETTA PLA-M 35EA2,PLA-M EA2 CASSETTA 90x90,PLA-M EA2 CASSETTA 90x90,12000,12000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50119325"",""model"":""U.I. PLA-M35EA2"",""mpn"":""PLA-M35EA2"",""catalog_family"":""PLA-M EA2 CASSETTA 90X90"",""page"":500,""confidence"":1.0}]",0.9,False
50119332,MITSUBISHI,PLA-M50EA2,UI COMM CASSETTA PLA-M 50EA2,PLA-M EA2 CASSETTA 90x90,PLA-M EA2 CASSETTA 90x90,18000,18000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50119332"",""model"":""U.I. PLA-M50EA2"",""mpn"":""PLA-M50EA2"",""catalog_family"":""PLA-M EA2 CASSETTA 90X90"",""page"":500,""confidence"":1.0}]",0.9,False
50119356,MITSUBISHI,PLA-M60EA2,UI COMM CASSETTA PLA-M 60EA2,PLA-M EA2 CASSETTA 90x90,PLA-M EA2 CASSETTA 90x90,21000,21000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50119356"",""model"":""U.I. PLA-M60EA2"",""mpn"":""PLA-M60EA2"",""catalog_family"":""PLA-M EA2 CASSETTA 90X90"",""page"":500,""confidence"":1.0}]",0.9,False
50118960,MITSUBISHI,PLA-M71EA2,UI COMM CASSETTA PLA-M 71EA2,PLA-M EA2 CASSETTA 90x90,PLA-M EA2 CASSETTA 90x90,24000,24000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50118960"",""model"":""U.I. PLA-M71EA2"",""mpn"":""PLA-M71EA2"",""catalog_family"":""PLA-M EA2 CASSETTA 90X90"",""page"":500,""confidence"":1.0}]",0.9,False
99795733,MITSUBISHI,302461,UI COMM CASSETTA PLA-RP 60EA,MLZ-KP / MLZ-KY CASSETTA 1 VIA,MLZ-KP / MLZ-KY CASSETTA 1 VIA,9000,9000,,,,OK,[],0.65,False
50131389,MIDEA,MCD1-42HRFNX(GA),UI COMM CASSETTA SLIM MCD1-42HRFNX(GA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),42000,42000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50131389"",""model"":""U.I. MCD1-42HRFNX(GA)"",""mpn"":""MCD1-42HRFNX(GA)"",""catalog_family"":""CASSETTA SUPER SLIM 90X90"",""page"":546,""confidence"":1.0}]",0.9,False
50131396,MIDEA,MCD1-48HRFNX(GA),UI COMM CASSETTA SLIM MCD1-48HRFNX(GA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),48000,48000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50131396"",""model"":""U.I. MCD1-48HRFNX(GA)"",""mpn"":""MCD1-48HRFNX(GA)"",""catalog_family"":""CASSETTA SUPER SLIM 90X90"",""page"":546,""confidence"":1.0}]",0.9,False
50131402,MIDEA,MCD1-55HRFNX(GA),UI COMM CASSETTA SLIM MCD1-55HRFNX(GA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),60000,60000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50131402"",""model"":""U.I. MCD1-55HRFNX(GA)"",""mpn"":""MCD1-55HRFNX(GA)"",""catalog_family"":""CASSETTA SUPER SLIM 90X90"",""page"":546,""confidence"":1.0}]",0.9,False
50377916,MIDEA,MCD2-24HRFNX(GA),UI COMM CASSETTA SLIM MCD2-24HRFNX(GA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),24000,24000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50377916"",""model"":""U.I. MCD2-24HRFNX(GA)"",""mpn"":""MCD2-24HRFNX(GA)"",""catalog_family"":""CASSETTA SUPER SLIM 90X90"",""page"":546,""confidence"":1.0}]",0.9,False
50377909,MIDEA,MCD2-30HRFNX(GA),UI COMM CASSETTA SLIM MCD2-30HRFNX(GA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),28000,28000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50377909"",""model"":""U.I. MCD2-30HRFNX(GA)"",""mpn"":""MCD2-30HRFNX(GA)"",""catalog_family"":""CASSETTA SUPER SLIM 90X90"",""page"":546,""confidence"":1.0}]",0.9,False
50377817,MIDEA,MCD2-36HRFN8(GA),UI COMM CASSETTA SLIM MCD2-36HRFN8(GA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),36000,36000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50377817"",""model"":""U.I. MCD2-36HRFN8(GA)"",""mpn"":""MCD2-36HRFN8(GA)"",""catalog_family"":""CASSETTA SUPER SLIM 90X90"",""page"":546,""confidence"":1.0}]",0.9,False
50377831,MIDEA,MCD2-42HRFNX(GA),UI COMM CASSETTA SLIM MCD2-42HRFNX(GA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),42000,42000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50377831"",""model"":""U.I. MCD2-42HRFNX(GA)"",""mpn"":""MCD2-42HRFNX(GA)"",""catalog_family"":""CASSETTA SUPER SLIM 90X90"",""page"":546,""confidence"":1.0}]",0.9,False
50377855,MIDEA,MCD2-48HRFNX(GA),UI COMM CASSETTA SLIM MCD2-48HRFNX(GA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),48000,48000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50377855"",""model"":""U.I. MCD2-48HRFNX(GA)"",""mpn"":""MCD2-48HRFNX(GA)"",""catalog_family"":""CASSETTA SUPER SLIM 90X90"",""page"":546,""confidence"":1.0}]",0.9,False
50377886,MIDEA,MCD2-55HRFNX(GA),UI COMM CASSETTA SLIM MCD2-55HRFNX(GA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),60000,60000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50377886"",""model"":""U.I. MCD2-55HRFNX(GA)"",""mpn"":""MCD2-55HRFNX(GA)"",""catalog_family"":""CASSETTA SUPER SLIM 90X90"",""page"":546,""confidence"":1.0}]",0.9,False
99786816,SAMSUNG,AC026RNNDKG/EU,UI COMM CASS MINI 4 VIE AC026RNN,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),9000,9000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786816"",""model"":""U.I. AC026RNNDKG/EU"",""mpn"":""AC026RNNDKG/EU"",""catalog_family"":""MINI CASSETTA 4 VIE WINDFREE 60X60"",""page"":577,""confidence"":1.0}]",0.9,False
99786847,SAMSUNG,AC035RNNDKG/EU,UI COMM CASS MINI 4 VIE AC035RNN,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),12000,12000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786847"",""model"":""U.I. AC035RNNDKG/EU"",""mpn"":""AC035RNNDKG/EU"",""catalog_family"":""MINI CASSETTA 4 VIE WINDFREE 60X60"",""page"":577,""confidence"":1.0}]",0.9,False
99786854,SAMSUNG,AC052RNNDKG/EU,UI COMM CASS MINI 4 VIE AC052RNN,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),18000,18000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786854"",""model"":""U.I. AC052RNNDKG/EU"",""mpn"":""AC052RNNDKG/EU"",""catalog_family"":""MINI CASSETTA 4 VIE WINDFREE 60X60"",""page"":577,""confidence"":1.0}]",0.9,False
99786861,SAMSUNG,AC071RNNDKG/EU,UI COMM CASS MINI 4 VIE AC071RNN,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),24000,24000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99786861"",""model"":""U.I. AC071RNNDKG/EU"",""mpn"":""AC071RNNDKG/EU"",""catalog_family"":""MINI CASSETTA 4 VIE WINDFREE 60X60"",""page"":577,""confidence"":1.0}]",0.9,False
50453979,KOSAMI,UIKOCOL48,UI COMM COLONNA 48000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),48000,48000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453979"",""model"":""U.I. COLONNA 48000"",""mpn"":""UIKOCOL48"",""catalog_family"":""COLONNA"",""page"":555,""confidence"":1.0}]",0.9,False
50278879,SAMSUNG,AC100BNPDKH/EU,UI COMM COLONNA AC100BNP,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),36000,36000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50278879"",""model"":""U.I. AC100BNPDKH/EU"",""mpn"":""AC100BNPDKH/EU"",""catalog_family"":""COLONNA"",""page"":580,""confidence"":1.0}]",0.9,False
50278909,SAMSUNG,AC140BNPDKH/EU,UI COMM COLONNA AC140BNP TR,COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),COMMERCIALE CAC (WINDFREE 360° / CASSETTE / CANALIZZATI / COLONNA),48000,48000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50278909"",""model"":""U.I. AC140BNPDKH/EU"",""mpn"":""AC140BNPDKH/EU"",""catalog_family"":""COLONNA"",""page"":580,""confidence"":1.0}]",0.9,False
99718824,DAIKIN,FVA100A,UI COMM COLONNA FVA100A,FVA COLONNA SKY AIR,FVA COLONNA SKY AIR,36000,36000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99718824"",""model"":""U.I. FVA100A"",""mpn"":""FVA100A"",""catalog_family"":""UNITA' A COLONNA FVA-A"",""page"":485,""confidence"":1.0}]",0.9,False
99718817,DAIKIN,FVA125A,UI COMM COLONNA FVA125A,FVA COLONNA SKY AIR,FVA COLONNA SKY AIR,42000,42000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99718817"",""model"":""U.I. FVA125A"",""mpn"":""FVA125A"",""catalog_family"":""UNITA' A COLONNA FVA-A"",""page"":485,""confidence"":1.0}]",0.9,False
99718800,DAIKIN,FVA140A,UI COMM COLONNA FVA140A,FVA COLONNA SKY AIR,FVA COLONNA SKY AIR,48000,48000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99718800"",""model"":""U.I. FVA140A"",""mpn"":""FVA140A"",""catalog_family"":""UNITA' A COLONNA FVA-A"",""page"":485,""confidence"":1.0}]",0.9,False
99718794,DAIKIN,FVA71A,UI COMM COLONNA FVA 71A,FVA COLONNA SKY AIR,FVA COLONNA SKY AIR,24000,24000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""99718794"",""model"":""U.I. FVA71A"",""mpn"":""FVA71A"",""catalog_family"":""UNITA' A COLONNA FVA-A"",""page"":485,""confidence"":1.0}]",0.9,False
50377879,MIDEA,MFM-48HRFN8,UI COMM COLONNA MFM-48HRFN8,COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),48000,48000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50377879"",""model"":""U.I. MFM-48HRFN8"",""mpn"":""MFM-48HRFN8"",""catalog_family"":""COLONNA"",""page"":547,""confidence"":1.0}]",0.9,False
50378005,MIDEA,MFM-55HRFN8,UI COMM COLONNA MFM-55HRFN8,COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),COMMERCIALE MIDEA (CANALIZZATO / CASSETTA / CONSOLE / COLONNA),60000,60000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50378005"",""model"":""U.I. MFM-55HRFN8"",""mpn"":""MFM-55HRFN8"",""catalog_family"":""COLONNA"",""page"":547,""confidence"":1.0}]",0.9,False
50120017,MITSUBISHI,PSA-M100KA,UI COMM COLONNA PSA-M100KA,PSA-M COLONNA MR SLIM,PSA-M COLONNA MR SLIM,36000,36000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50120017"",""model"":""U.I. PSA-M100KA"",""mpn"":""PSA-M100KA"",""catalog_family"":""PSA-M COLONNA"",""page"":501,""confidence"":1.0}]",0.9,False
50120048,MITSUBISHI,PSA-M125KA,UI COMM COLONNA PSA-M125KA,PSA-M COLONNA MR SLIM,PSA-M COLONNA MR SLIM,42000,42000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50120048"",""model"":""U.I. PSA-M125KA"",""mpn"":""PSA-M125KA"",""catalog_family"":""PSA-M COLONNA"",""page"":501,""confidence"":1.0}]",0.9,False
50120062,MITSUBISHI,PSA-M140KA,UI COMM COLONNA PSA-M140KA,PSA-M COLONNA MR SLIM,PSA-M COLONNA MR SLIM,48000,48000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50120062"",""model"":""U.I. PSA-M140KA"",""mpn"":""PSA-M140KA"",""catalog_family"":""PSA-M COLONNA"",""page"":501,""confidence"":1.0}]",0.9,False
50119981,MITSUBISHI,PSA-M71KA,UI COMM COLONNA PSA-M 71KA,PSA-M COLONNA MR SLIM,PSA-M COLONNA MR SLIM,24000,24000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50119981"",""model"":""U.I. PSA-M71KA"",""mpn"":""PSA-M71KA"",""catalog_family"":""PSA-M COLONNA"",""page"":501,""confidence"":1.0}]",0.9,False
50282944,KOSAMI,,UI COMM CONSOLE 12000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),12000,12000,,,,OK,[],0.65,False
50453894,KOSAMI,UIKOCON12,UI COMM CONSOLE 12000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),12000,12000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453894"",""model"":""U.I. CONSOLE 12000"",""mpn"":""UIKOCON12"",""catalog_family"":""CONSOLE"",""page"":555,""confidence"":1.0}]",0.9,False
50282951,KOSAMI,,UI COMM CONSOLE 18000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),18000,18000,,,,OK,[],0.65,False
50453900,KOSAMI,UIKOCON18,UI COMM CONSOLE 18000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),18000,18000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453900"",""model"":""U.I. CONSOLE 18000"",""mpn"":""UIKOCON18"",""catalog_family"":""CONSOLE"",""page"":555,""confidence"":1.0}]",0.9,False
50198696,HISENSE,AKT26UR4RK8,UI COMM CONSOLE 26 AKT26UR4RK8,COMMERCIALE HISENSE (TURBO / CASSETTA / CANALIZZATO / COLONNA),COMMERCIALE HISENSE (TURBO / CASSETTA / CANALIZZATO / COLONNA),9000,9000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50198696"",""model"":""AKT26UR4RK8"",""mpn"":""AKT26UR4RK8"",""catalog_family"":""CONSOLE"",""page"":549,""confidence"":1.0}]",0.9,False
50198702,HISENSE,AKT35UR4RK8,UI COMM CONSOLE 35 AKT35UR4RK8,COMMERCIALE HISENSE (TURBO / CASSETTA / CANALIZZATO / COLONNA),COMMERCIALE HISENSE (TURBO / CASSETTA / CANALIZZATO / COLONNA),12000,12000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50198702"",""model"":""AKT35UR4RK8"",""mpn"":""AKT35UR4RK8"",""catalog_family"":""CONSOLE"",""page"":549,""confidence"":1.0}]",0.9,False
50198719,HISENSE,AKT52UR4RK8,UI COMM CONSOLE 52 AKT52UR4RK8,COMMERCIALE HISENSE (TURBO / CASSETTA / CANALIZZATO / COLONNA),COMMERCIALE HISENSE (TURBO / CASSETTA / CANALIZZATO / COLONNA),18000,18000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50198719"",""model"":""AKT52UR4RK8"",""mpn"":""AKT52UR4RK8"",""catalog_family"":""CONSOLE"",""page"":549,""confidence"":1.0}]",0.9,False
50282937,KOSAMI,,UI COMM CONSOLE 9000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),9000,9000,,,,OK,[],0.65,False
50453887,KOSAMI,UIKOCON09,UI COMM CONSOLE 9000,COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),COMMERCIALE KOSAMI (CANALIZZATO / CASSETTA),9000,9000,,,,OK,"[{""source"":""Knowledge/catalog_table_context.json"",""match"":""pt_code"",""pt_code"":""50453887"",""model"":""U.I. CONSOLE 9000"",""mpn"":""UIKOCON09"",""catalog_family"":""CONSOLE"",""page"":555,""confidence"":1.0}]",0.9,False
